Date,Temperature,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather,Weather Description,Weather Icon,Rain,Snow
2023-05-07 12:00:00-07:00,55.8,1016,74,5.99,343,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-07 13:00:00-07:00,56.89,1016,76,4.0,311,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-07 14:00:00-07:00,57.06,1016,73,15.01,210,89,Clouds,overcast clouds,04d,0.0,0.0
2023-05-07 15:00:00-07:00,58.3,1016,72,1.99,314,86,Clouds,overcast clouds,04d,0.0,0.0
2023-05-07 16:00:00-07:00,58.64,1016,68,4.0,281,85,Clouds,overcast clouds,04d,0.0,0.0
2023-05-07 17:00:00-07:00,60.12,1015,67,4.59,219,72,Clouds,broken clouds,04d,0.0,0.0
2023-05-07 18:00:00-07:00,59.72,1015,64,4.0,322,23,Clouds,few clouds,02d,0.0,0.0
2023-05-07 19:00:00-07:00,58.44,1012,64,8.01,230,41,Clouds,scattered clouds,03d,0.0,0.0
2023-05-07 20:00:00-07:00,55.9,1013,75,8.01,210,61,Clouds,broken clouds,04d,0.0,0.0
2023-05-07 21:00:00-07:00,52.61,1013,82,5.99,200,70,Clouds,broken clouds,04n,0.0,0.0
2023-05-07 22:00:00-07:00,50.88,1015,85,3.0,180,76,Clouds,broken clouds,04n,0.0,0.0
2023-05-07 23:00:00-07:00,50.09,1015,88,3.0,30,79,Clouds,broken clouds,04n,0.0,0.0
2023-05-08 00:00:00-07:00,48.85,1015,89,3.0,10,100,Clouds,overcast clouds,04n,0.0,0.0
2023-05-08 01:00:00-07:00,48.6,1015,89,5.01,90,88,Clouds,overcast clouds,04n,0.0,0.0
2023-05-08 02:00:00-07:00,47.55,1015,91,4.0,80,74,Clouds,broken clouds,04n,0.0,0.0
2023-05-08 03:00:00-07:00,46.81,1015,92,3.0,80,73,Clouds,broken clouds,04n,0.0,0.0
2023-05-08 04:00:00-07:00,45.93,1015,93,5.01,110,68,Clouds,broken clouds,04n,0.0,0.0
2023-05-08 05:00:00-07:00,44.74,1015,94,2.1,49,61,Clouds,broken clouds,04n,0.0,0.0
2023-05-08 06:00:00-07:00,44.42,1015,95,1.01,157,63,Clouds,broken clouds,04d,0.0,0.0
2023-05-08 07:00:00-07:00,46.87,1015,92,1.01,129,70,Clouds,broken clouds,04d,0.0,0.0
2023-05-08 08:00:00-07:00,50.54,1015,86,1.01,354,80,Clouds,broken clouds,04d,0.0,0.0
2023-05-08 09:00:00-07:00,54.03,1015,81,4.0,312,85,Clouds,overcast clouds,04d,0.0,0.0
2023-05-08 10:00:00-07:00,56.41,1014,77,4.0,319,88,Clouds,overcast clouds,04d,0.0,0.0
2023-05-08 11:00:00-07:00,57.69,1014,73,5.99,304,92,Clouds,overcast clouds,04d,0.0,0.0
2023-05-08 12:00:00-07:00,60.71,1014,68,5.99,288,86,Clouds,overcast clouds,04d,0.0,0.0
2023-05-08 13:00:00-07:00,61.41,1014,67,7.0,295,93,Clouds,overcast clouds,04d,0.0,0.0
2023-05-08 14:00:00-07:00,62.1,1013,66,8.99,240,95,Clouds,overcast clouds,04d,0.0,0.0
2023-05-08 15:00:00-07:00,62.91,1013,61,7.0,259,96,Clouds,overcast clouds,04d,0.0,0.0
2023-05-08 16:00:00-07:00,62.1,1013,63,8.99,240,97,Clouds,overcast clouds,04d,0.0,0.0
2023-05-08 17:00:00-07:00,61.11,1010,67,10.0,260,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-08 18:00:00-07:00,60.55,1013,69,4.0,223,64,Clouds,broken clouds,04d,0.0,0.0
2023-05-08 19:00:00-07:00,59.27,1013,69,4.0,274,66,Clouds,broken clouds,04d,0.0,0.0
2023-05-08 20:00:00-07:00,57.7,1013,70,3.0,315,67,Clouds,broken clouds,04d,0.0,0.0
2023-05-08 21:00:00-07:00,55.51,1014,76,1.99,313,57,Clouds,broken clouds,04n,0.0,0.0
2023-05-08 22:00:00-07:00,54.59,1014,80,4.0,330,60,Clouds,broken clouds,04n,0.0,0.0
2023-05-08 23:00:00-07:00,52.61,1014,83,5.01,130,90,Clouds,overcast clouds,04n,0.0,0.0
2023-05-09 00:00:00-07:00,51.01,1015,86,8.01,90,100,Clouds,overcast clouds,04n,0.0,0.0
2023-05-09 01:00:00-07:00,50.11,1015,89,8.01,90,98,Clouds,overcast clouds,04n,0.0,0.0
2023-05-09 02:00:00-07:00,48.87,1015,90,8.99,100,92,Clouds,overcast clouds,04n,0.0,0.0
2023-05-09 03:00:00-07:00,48.42,1016,91,8.01,90,90,Clouds,overcast clouds,04n,0.0,0.0
2023-05-09 04:00:00-07:00,48.36,1016,91,5.99,90,89,Clouds,overcast clouds,04n,0.0,0.0
2023-05-09 05:00:00-07:00,48.07,1017,91,1.01,81,66,Clouds,broken clouds,04n,0.0,0.0
2023-05-09 06:00:00-07:00,47.23,1017,91,5.99,100,58,Clouds,broken clouds,04d,0.0,0.0
2023-05-09 07:00:00-07:00,49.14,1018,89,11.01,100,41,Clouds,scattered clouds,03d,0.0,0.0
2023-05-09 08:00:00-07:00,50.38,1018,87,11.99,100,38,Clouds,scattered clouds,03d,0.0,0.0
2023-05-09 09:00:00-07:00,52.74,1018,82,11.01,90,35,Clouds,scattered clouds,03d,0.0,0.0
2023-05-09 10:00:00-07:00,55.56,1018,77,5.99,69,39,Clouds,scattered clouds,03d,0.0,0.0
2023-05-09 11:00:00-07:00,57.49,1018,75,5.99,79,49,Clouds,scattered clouds,03d,0.0,0.0
2023-05-09 12:00:00-07:00,59.77,1018,71,5.01,176,89,Clouds,overcast clouds,04d,0.0,0.0
2023-05-09 13:00:00-07:00,60.03,1018,67,8.99,100,88,Clouds,overcast clouds,04d,0.0,0.0
2023-05-09 14:00:00-07:00,60.84,1019,66,5.01,120,81,Clouds,broken clouds,04d,0.0,0.0
2023-05-09 15:00:00-07:00,60.91,1018,69,5.99,295,78,Clouds,broken clouds,04d,0.0,0.0
2023-05-09 16:00:00-07:00,61.32,1017,67,5.01,306,75,Clouds,broken clouds,04d,0.0,0.0
2023-05-09 17:00:00-07:00,62.4,1017,64,8.01,240,66,Clouds,broken clouds,04d,0.0,0.0
2023-05-09 18:00:00-07:00,61.88,1017,67,8.01,240,60,Clouds,broken clouds,04d,0.0,0.0
2023-05-09 19:00:00-07:00,60.87,1018,68,2.37,234,73,Clouds,broken clouds,04d,0.0,0.0
2023-05-09 20:00:00-07:00,57.76,1017,74,5.01,250,68,Clouds,broken clouds,04d,0.0,0.0
2023-05-09 21:00:00-07:00,55.17,1017,80,5.01,230,61,Clouds,broken clouds,04n,0.0,0.0
2023-05-09 22:00:00-07:00,53.96,1018,85,3.0,250,52,Clouds,broken clouds,04n,0.0,0.0
2023-05-09 23:00:00-07:00,52.97,1017,86,1.01,122,42,Clouds,scattered clouds,03n,0.0,0.0
2023-05-10 00:00:00-07:00,51.21,1017,88,1.01,133,13,Clouds,few clouds,02n,0.0,0.0
2023-05-10 01:00:00-07:00,50.58,1018,89,1.99,110,12,Clouds,few clouds,02n,0.0,0.0
2023-05-10 02:00:00-07:00,49.77,1017,89,5.01,70,14,Clouds,few clouds,02n,0.0,0.0
2023-05-10 03:00:00-07:00,49.21,1017,91,5.99,90,20,Clouds,few clouds,02n,0.0,0.0
2023-05-10 04:00:00-07:00,47.88,1017,92,5.99,90,29,Clouds,scattered clouds,03n,0.0,0.0
2023-05-10 05:00:00-07:00,47.39,1017,92,1.99,150,18,Clouds,few clouds,02n,0.0,0.0
2023-05-10 06:00:00-07:00,46.89,1017,92,0.76,109,15,Clouds,few clouds,02d,0.0,0.0
2023-05-10 07:00:00-07:00,50.13,1017,90,1.99,120,15,Clouds,few clouds,02d,0.0,0.0
2023-05-10 08:00:00-07:00,53.06,1017,85,1.99,337,12,Clouds,few clouds,02d,0.0,0.0
2023-05-10 09:00:00-07:00,55.45,1017,79,1.99,313,11,Clouds,few clouds,02d,0.0,0.0
2023-05-10 10:00:00-07:00,59.31,1017,72,4.0,266,10,Clear,clear sky,01d,0.0,0.0
2023-05-10 11:00:00-07:00,61.34,1017,69,5.99,286,10,Clear,clear sky,01d,0.0,0.0
2023-05-10 12:00:00-07:00,63.21,1017,67,8.01,230,11,Clouds,few clouds,02d,0.0,0.0
2023-05-10 13:00:00-07:00,65.8,1016,61,5.99,307,13,Clouds,few clouds,02d,0.0,0.0
2023-05-10 14:00:00-07:00,67.33,1016,60,5.01,295,9,Clear,clear sky,01d,0.0,0.0
2023-05-10 15:00:00-07:00,66.27,1016,61,8.99,250,19,Clouds,few clouds,02d,0.0,0.0
2023-05-10 16:00:00-07:00,68.85,1015,53,5.99,285,35,Clouds,scattered clouds,03d,0.0,0.0
2023-05-10 17:00:00-07:00,68.68,1015,51,5.01,313,35,Clouds,scattered clouds,03d,0.0,0.0
2023-05-10 18:00:00-07:00,66.22,1015,51,4.0,319,9,Clear,clear sky,01d,0.0,0.0
2023-05-10 19:00:00-07:00,64.72,1014,57,5.01,240,11,Clouds,few clouds,02d,0.0,0.0
2023-05-10 20:00:00-07:00,60.89,1015,70,5.01,250,19,Clouds,few clouds,02d,0.0,0.0
2023-05-10 21:00:00-07:00,58.46,1016,75,4.0,220,35,Clouds,scattered clouds,03n,0.0,0.0
2023-05-10 22:00:00-07:00,55.58,1016,80,1.01,203,48,Clouds,scattered clouds,03n,0.0,0.0
2023-05-10 23:00:00-07:00,56.03,1016,76,1.01,170,61,Clouds,broken clouds,04n,0.0,0.0
2023-05-11 00:00:00-07:00,55.49,1017,75,4.0,331,100,Clouds,overcast clouds,04n,0.0,0.0
2023-05-11 01:00:00-07:00,53.4,1017,79,5.99,100,100,Clouds,overcast clouds,04n,0.0,0.0
2023-05-11 02:00:00-07:00,52.41,1017,81,5.99,90,93,Clouds,overcast clouds,04n,0.0,0.0
2023-05-11 03:00:00-07:00,52.03,1017,82,8.01,80,74,Clouds,broken clouds,04n,0.0,0.0
2023-05-11 04:00:00-07:00,51.3,1018,83,5.99,80,74,Clouds,broken clouds,04n,0.0,0.0
2023-05-11 05:00:00-07:00,50.16,1018,86,8.01,90,77,Clouds,broken clouds,04n,0.0,0.0
2023-05-11 06:00:00-07:00,49.32,1019,87,8.01,100,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-11 07:00:00-07:00,51.57,1019,84,8.01,100,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-11 08:00:00-07:00,55.81,1019,75,5.01,100,99,Clouds,overcast clouds,04d,0.0,0.0
2023-05-11 09:00:00-07:00,57.7,1020,72,8.01,100,97,Clouds,overcast clouds,04d,0.0,0.0
2023-05-11 10:00:00-07:00,62.51,1020,62,8.01,120,93,Clouds,overcast clouds,04d,0.0,0.0
2023-05-11 11:00:00-07:00,64.92,1020,58,8.01,130,81,Clouds,broken clouds,04d,0.0,0.0
2023-05-11 12:00:00-07:00,66.61,1021,55,8.99,150,54,Clouds,broken clouds,04d,0.0,0.0
2023-05-11 13:00:00-07:00,70.93,1020,49,4.54,234,40,Clouds,scattered clouds,03d,0.0,0.0
2023-05-11 14:00:00-07:00,70.52,1019,52,7.0,270,60,Clouds,broken clouds,04d,0.0,0.0
2023-05-11 15:00:00-07:00,70.54,1019,49,10.0,220,67,Clouds,broken clouds,04d,0.0,0.0
2023-05-11 16:00:00-07:00,74.21,1019,39,2.53,236,74,Clouds,broken clouds,04d,0.0,0.0
2023-05-11 17:00:00-07:00,74.46,1019,35,4.27,237,89,Clouds,overcast clouds,04d,0.0,0.0
2023-05-11 18:00:00-07:00,72.91,1019,35,5.99,243,94,Clouds,overcast clouds,04d,0.0,0.0
2023-05-11 19:00:00-07:00,62.22,1019,65,2.84,275,97,Clouds,overcast clouds,04d,0.0,0.0
2023-05-11 20:00:00-07:00,61.25,1019,63,4.0,300,98,Clouds,overcast clouds,04d,0.0,0.0
2023-05-11 21:00:00-07:00,62.13,1018,59,1.99,274,93,Clouds,overcast clouds,04n,0.0,0.0
2023-05-11 22:00:00-07:00,60.03,1019,60,4.0,284,99,Clouds,overcast clouds,04n,0.0,0.0
2023-05-11 23:00:00-07:00,57.79,1019,63,3.0,4,87,Clouds,overcast clouds,04n,0.0,0.0
2023-05-12 00:00:00-07:00,57.56,1019,60,1.99,7,89,Clouds,overcast clouds,04n,0.0,0.0
2023-05-12 01:00:00-07:00,55.71,1020,64,4.0,342,83,Clouds,broken clouds,04n,0.0,0.0
2023-05-12 02:00:00-07:00,54.37,1020,67,5.99,70,81,Clouds,broken clouds,04n,0.0,0.0
2023-05-12 03:00:00-07:00,53.01,1021,71,5.99,90,72,Clouds,broken clouds,04n,0.0,0.0
2023-05-12 04:00:00-07:00,52.39,1021,73,3.0,120,70,Clouds,broken clouds,04n,0.0,0.0
2023-05-12 05:00:00-07:00,51.22,1021,74,3.0,90,82,Clouds,broken clouds,04n,0.0,0.0
2023-05-12 06:00:00-07:00,51.19,1021,74,1.92,350,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-12 07:00:00-07:00,55.8,1022,66,1.01,103,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-12 08:00:00-07:00,60.57,1022,59,1.99,83,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-12 09:00:00-07:00,63.99,1022,53,1.01,90,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-12 10:00:00-07:00,66.4,1023,50,5.01,285,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-12 11:00:00-07:00,69.84,1023,45,5.99,312,84,Clouds,broken clouds,04d,0.0,0.0
2023-05-12 12:00:00-07:00,72.72,1023,43,5.01,307,30,Clouds,scattered clouds,03d,0.0,0.0
2023-05-12 13:00:00-07:00,74.52,1023,41,5.99,281,23,Clouds,few clouds,02d,0.0,0.0
2023-05-12 14:00:00-07:00,75.67,1023,42,8.01,280,26,Clouds,scattered clouds,03d,0.0,0.0
2023-05-12 15:00:00-07:00,74.84,1023,41,8.01,260,28,Clouds,scattered clouds,03d,0.0,0.0
2023-05-12 16:00:00-07:00,75.13,1022,43,8.01,280,26,Clouds,scattered clouds,03d,0.0,0.0
2023-05-12 17:00:00-07:00,76.24,1022,38,8.01,280,68,Clouds,broken clouds,04d,0.0,0.0
2023-05-12 18:00:00-07:00,77.5,1021,35,5.01,317,26,Clouds,scattered clouds,03d,0.0,0.0
2023-05-12 19:00:00-07:00,77.68,1021,35,3.96,277,41,Clouds,scattered clouds,03d,0.0,0.0
2023-05-12 20:00:00-07:00,71.22,1021,46,4.0,282,57,Clouds,broken clouds,04d,0.0,0.0
2023-05-12 21:00:00-07:00,66.74,1022,50,4.83,322,65,Clouds,broken clouds,04n,0.0,0.0
2023-05-12 22:00:00-07:00,64.89,1022,53,4.61,351,61,Clouds,broken clouds,04n,0.0,0.0
2023-05-12 23:00:00-07:00,63.81,1022,54,4.0,347,73,Clouds,broken clouds,04n,0.0,0.0
2023-05-13 00:00:00-07:00,61.45,1022,59,1.99,80,100,Clouds,overcast clouds,04n,0.0,0.0
2023-05-13 01:00:00-07:00,60.6,1023,59,4.0,345,99,Clouds,overcast clouds,04n,0.0,0.0
2023-05-13 02:00:00-07:00,59.31,1023,61,3.0,300,100,Clouds,overcast clouds,04n,0.0,0.0
2023-05-13 03:00:00-07:00,58.66,1023,64,3.0,310,100,Clouds,overcast clouds,04n,0.0,0.0
2023-05-13 04:00:00-07:00,56.93,1023,68,8.01,280,100,Clouds,overcast clouds,04n,0.0,0.0
2023-05-13 05:00:00-07:00,56.19,1023,70,2.13,1,100,Clouds,overcast clouds,04n,0.0,0.0
2023-05-13 06:00:00-07:00,56.23,1024,70,2.39,10,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-13 07:00:00-07:00,60.98,1024,64,1.01,117,100,Clouds,overcast clouds,04d,0.0,0.0
2023-05-13 08:00:00-07:00,65.23,1025,54,1.01,91,96,Clouds,overcast clouds,04d,0.0,0.0
2023-05-13 09:00:00-07:00,69.26,1025,49,3.0,299,90,Clouds,overcast clouds,04d,0.0,0.0
2023-05-13 10:00:00-07:00,71.35,1024,46,5.01,308,82,Clouds,broken clouds,04d,0.0,0.0
2023-05-13 11:00:00-07:00,74.37,1024,43,5.01,316,83,Clouds,broken clouds,04d,0.0,0.0
2023-05-13 12:00:00-07:00,76.96,1024,41,5.01,313,39,Clouds,scattered clouds,03d,0.0,0.0
2023-05-13 13:00:00-07:00,80.01,1024,38,5.99,308,23,Clouds,few clouds,02d,0.0,0.0
2023-05-13 14:00:00-07:00,82.13,1023,35,5.01,273,16,Clouds,few clouds,02d,0.0,0.0
2023-05-13 15:00:00-07:00,84.74,1023,31,5.77,282,12,Clouds,few clouds,02d,0.0,0.0
2023-05-13 16:00:00-07:00,85.73,1022,30,5.99,282,10,Clear,clear sky,01d,0.0,0.0
2023-05-13 17:00:00-07:00,85.55,1021,31,4.0,296,12,Clouds,few clouds,02d,0.0,0.0
2023-05-13 18:00:00-07:00,79.7,1021,40,15.01,300,0,Clear,clear sky,01d,0.0,0.0
2023-05-13 19:00:00-07:00,76.23,1020,48,15.01,300,0,Clear,clear sky,01d,0.0,0.0
2023-05-13 20:00:00-07:00,73.0,1019,51,13.0,310,0,Clear,clear sky,01d,0.0,0.0
2023-05-13 21:00:00-07:00,71.56,1019,51,1.01,336,0,Clear,clear sky,01n,0.0,0.0
2023-05-13 22:00:00-07:00,69.06,1019,55,1.01,47,0,Clear,clear sky,01n,0.0,0.0
2023-05-13 23:00:00-07:00,67.84,1019,56,4.0,330,2,Clear,clear sky,01n,0.0,0.0
2023-05-14 00:00:00-07:00,67.14,1019,56,3.0,37,3,Clear,clear sky,01n,0.0,0.0
2023-05-14 01:00:00-07:00,64.49,1020,61,2.42,44,3,Clear,clear sky,01n,0.0,0.0
2023-05-14 02:00:00-07:00,63.64,1020,60,1.66,51,5,Clear,clear sky,01n,0.0,0.0
2023-05-14 03:00:00-07:00,62.19,1019,64,0.67,334,4,Clear,clear sky,01n,0.0,0.0
2023-05-14 04:00:00-07:00,60.24,1019,69,10.0,300,4,Clear,clear sky,01n,0.0,0.0
2023-05-14 05:00:00-07:00,60.3,1019,68,2.24,360,6,Clear,clear sky,01n,0.0,0.0
2023-05-14 06:00:00-07:00,60.17,1019,68,5.01,290,5,Clear,clear sky,01d,0.0,0.0
2023-05-14 07:00:00-07:00,64.09,1019,62,10.0,300,5,Clear,clear sky,01d,0.0,0.0
2023-05-14 08:00:00-07:00,69.42,1019,54,1.01,322,5,Clear,clear sky,01d,0.0,0.0
2023-05-14 09:00:00-07:00,71.4,1019,50,4.0,316,4,Clear,clear sky,01d,0.0,0.0
2023-05-14 10:00:00-07:00,75.74,1018,45,4.0,324,3,Clear,clear sky,01d,0.0,0.0
2023-05-14 11:00:00-07:00,80.2,1019,42,4.32,270,2,Clear,clear sky,01d,0.0,0.0
2023-05-14 12:00:00-07:00,80.56,1016,40,5.99,300,0,Clear,clear sky,01d,0.0,0.0
2023-05-14 13:00:00-07:00,82.71,1016,39,5.99,293,0,Clear,clear sky,01d,0.0,0.0
2023-05-14 14:00:00-07:00,84.54,1016,36,5.01,295,0,Clear,clear sky,01d,0.0,0.0
2023-05-14 15:00:00-07:00,87.21,1017,34,5.32,268,0,Clear,clear sky,01d,0.0,0.0
2023-05-14 16:00:00-07:00,82.65,1016,40,13.0,310,0,Clear,clear sky,01d,0.0,0.0
2023-05-14 17:00:00-07:00,79.11,1015,41,11.99,310,0,Clear,clear sky,01d,0.0,0.0
2023-05-14 18:00:00-07:00,79.48,1014,40,10.0,300,0,Clear,clear sky,01d,0.0,0.0
2023-05-14 19:00:00-07:00,78.8,1014,43,8.99,290,0,Clear,clear sky,01d,0.0,0.0
2023-05-14 20:00:00-07:00,72.54,1014,58,8.99,290,0,Clear,clear sky,01d,0.0,0.0
2023-05-14 21:00:00-07:00,71.87,1013,52,1.92,62,0,Clear,clear sky,01n,0.0,0.0
2023-05-14 22:00:00-07:00,69.58,1014,57,4.0,220,0,Clear,clear sky,01n,0.0,0.0
2023-05-14 23:00:00-07:00,69.17,1014,54,3.0,22,0,Clear,clear sky,01n,0.0,0.0
2023-05-15 00:00:00-07:00,67.35,1014,55,3.0,90,0,Clear,clear sky,01n,0.0,0.0
2023-05-15 01:00:00-07:00,67.12,1014,55,5.01,110,0,Clear,clear sky,01n,0.0,0.0
2023-05-15 02:00:00-07:00,64.63,1014,59,5.01,100,0,Clear,clear sky,01n,0.0,0.0
2023-05-15 03:00:00-07:00,64.11,1014,57,1.88,349,0,Clear,clear sky,01n,0.0,0.0
2023-05-15 04:00:00-07:00,62.06,1014,63,5.01,250,0,Clear,clear sky,01n,0.0,0.0
2023-05-15 05:00:00-07:00,60.87,1014,65,2.91,332,0,Clear,clear sky,01n,0.0,0.0
2023-05-15 06:00:00-07:00,60.35,1014,66,9.22,340,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 07:00:00-07:00,65.44,1014,59,13.0,310,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 08:00:00-07:00,69.46,1014,52,15.01,340,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 09:00:00-07:00,72.99,1014,47,5.01,320,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 10:00:00-07:00,76.41,1015,42,13.0,320,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 11:00:00-07:00,82.49,1013,37,3.87,266,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 12:00:00-07:00,83.08,1013,35,5.01,313,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 13:00:00-07:00,82.06,1014,40,8.01,280,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 14:00:00-07:00,86.85,1014,32,4.05,254,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 15:00:00-07:00,88.09,1013,30,4.09,259,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 16:00:00-07:00,88.77,1012,29,5.01,284,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 17:00:00-07:00,86.99,1012,30,4.0,314,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 18:00:00-07:00,80.62,1011,42,5.01,284,0,Clear,clear sky,01d,0.0,0.0
2023-05-15 19:00:00-07:00,67.93,1014,63,11.16,155,3,Clear,clear sky,01d,0.0,0.0
2023-05-15 20:00:00-07:00,68.25,1012,64,5.01,240,8,Clear,clear sky,01d,0.0,0.0
2023-05-15 21:00:00-07:00,71.02,1012,61,3.0,210,28,Clouds,scattered clouds,03n,0.0,0.0
2023-05-15 22:00:00-07:00,70.02,1013,49,9.51,80,41,Clouds,scattered clouds,03n,0.0,0.0
2023-05-15 23:00:00-07:00,69.67,1013,53,5.01,90,4,Clear,clear sky,01n,0.0,0.0
2023-05-16 00:00:00-07:00,68.22,1014,59,1.01,176,22,Clouds,few clouds,02n,0.0,0.0
2023-05-16 01:00:00-07:00,66.2,1016,62,18.99,130,61,Clouds,broken clouds,04n,0.0,0.0
2023-05-16 02:00:00-07:00,65.73,1017,68,5.01,58,63,Clouds,broken clouds,04n,0.0,0.0
2023-05-16 03:00:00-07:00,64.67,1017,70,17.0,80,58,Clouds,broken clouds,04n,0.0,0.0
2023-05-16 04:00:00-07:00,64.02,1017,73,18.99,110,67,Clouds,broken clouds,04n,0.0,0.0
2023-05-16 05:00:00-07:00,63.07,1017,75,11.99,100,83,Clouds,broken clouds,04n,0.0,0.0
2023-05-16 06:00:00-07:00,62.46,1017,78,11.01,100,49,Clouds,scattered clouds,03d,0.0,0.0
2023-05-16 07:00:00-07:00,62.44,1018,78,5.99,120,30,Clouds,scattered clouds,03d,0.0,0.0
2023-05-16 08:00:00-07:00,64.26,1018,76,5.99,123,23,Clouds,few clouds,02d,0.0,0.0
2023-05-16 09:00:00-07:00,65.48,1019,74,15.01,110,26,Clouds,scattered clouds,03d,0.0,0.0
2023-05-16 10:00:00-07:00,67.64,1019,71,13.0,120,30,Clouds,scattered clouds,03d,0.0,0.0
2023-05-16 11:00:00-07:00,69.4,1019,67,11.99,120,17,Clouds,few clouds,02d,0.0,0.0
2023-05-16 12:00:00-07:00,70.7,1019,66,15.01,130,22,Clouds,few clouds,02d,0.0,0.0
2023-05-16 13:00:00-07:00,71.94,1019,63,8.99,120,19,Clouds,few clouds,02d,0.0,0.0
2023-05-16 14:00:00-07:00,72.36,1019,62,3.0,146,16,Clouds,few clouds,02d,0.0,0.0
2023-05-16 15:00:00-07:00,73.17,1018,62,11.01,220,12,Clouds,few clouds,02d,0.0,0.0
2023-05-16 16:00:00-07:00,73.72,1017,60,11.01,220,10,Clear,clear sky,01d,0.0,0.0
2023-05-16 17:00:00-07:00,73.31,1017,59,11.01,210,6,Clear,clear sky,01d,0.0,0.0
2023-05-16 18:00:00-07:00,71.73,1015,61,11.01,220,52,Clouds,broken clouds,04d,0.0,0.0
2023-05-16 19:00:00-07:00,71.19,1015,61,3.0,324,76,Clouds,broken clouds,04d,0.0,0.0
2023-05-16 20:00:00-07:00,70.11,1015,63,1.99,274,84,Clouds,broken clouds,04d,0.0,0.0
2023-05-16 21:00:00-07:00,67.19,1016,70,3.0,112,88,Clouds,overcast clouds,04n,0.0,0.0
2023-05-16 22:00:00-07:00,65.52,1016,75,11.01,100,90,Clouds,overcast clouds,04n,0.0,0.0
2023-05-16 23:00:00-07:00,63.75,1016,78,5.99,140,64,Clouds,broken clouds,04n,0.0,0.0
2023-05-17 00:00:00-07:00,62.2,1016,80,3.0,100,61,Clouds,broken clouds,04n,0.0,0.0
2023-05-17 01:00:00-07:00,61.7,1016,83,1.99,112,44,Clouds,scattered clouds,03n,0.0,0.0
2023-05-17 02:00:00-07:00,60.4,1016,85,8.99,110,34,Clouds,scattered clouds,03n,0.0,0.0
2023-05-17 03:00:00-07:00,59.47,1016,86,2.35,127,28,Clouds,scattered clouds,03n,0.0,0.0
2023-05-17 04:00:00-07:00,58.95,1016,89,3.0,160,23,Clouds,few clouds,02n,0.0,0.0
2023-05-17 05:00:00-07:00,57.85,1016,89,4.0,150,19,Clouds,few clouds,02n,0.0,0.0
2023-05-17 06:00:00-07:00,57.58,1016,89,3.0,90,0,Clear,clear sky,01d,0.0,0.0
2023-05-17 07:00:00-07:00,60.53,1016,87,1.59,200,0,Clear,clear sky,01d,0.0,0.0
2023-05-17 08:00:00-07:00,62.83,1016,83,3.0,258,0,Clear,clear sky,01d,0.0,0.0
2023-05-17 09:00:00-07:00,66.85,1015,74,1.99,312,0,Clear,clear sky,01d,0.0,0.0
2023-05-17 10:00:00-07:00,69.31,1015,71,5.01,288,3,Clear,clear sky,01d,0.0,0.0
2023-05-17 11:00:00-07:00,71.85,1015,66,5.99,313,8,Clear,clear sky,01d,0.0,0.0
2023-05-17 12:00:00-07:00,73.6,1014,63,5.99,290,33,Clouds,scattered clouds,03d,0.0,0.0
2023-05-17 13:00:00-07:00,75.33,1014,61,5.99,284,33,Clouds,scattered clouds,03d,0.0,0.0
2023-05-17 14:00:00-07:00,77.63,1013,58,5.99,295,33,Clouds,scattered clouds,03d,0.0,0.0
2023-05-17 15:00:00-07:00,79.12,1012,55,5.99,304,33,Clouds,scattered clouds,03d,0.0,0.0
2023-05-17 16:00:00-07:00,79.61,1011,54,5.99,306,34,Clouds,scattered clouds,03d,0.0,0.0
2023-05-17 17:00:00-07:00,79.41,1011,54,5.99,279,35,Clouds,scattered clouds,03d,0.0,0.0
2023-05-17 18:00:00-07:00,77.09,1010,55,5.01,272,36,Clouds,scattered clouds,03d,0.0,0.0
2023-05-17 19:00:00-07:00,74.84,1010,57,4.0,282,36,Clouds,scattered clouds,03d,0.0,0.0
2023-05-17 20:00:00-07:00,73.99,1009,62,1.23,215,36,Clouds,scattered clouds,03d,0.0,0.0
2023-05-17 21:00:00-07:00,66.54,1009,74,4.0,240,35,Clouds,scattered clouds,03n,0.0,0.0
